DRUGBANKID	SMILES	NAME	MDR1	BCRP	MRP2
DB12543	NC(=O)C1=C(O)C2=C(C[C@H]3N(CC4CC4)CC[C@@]22CC(=O)CC[C@@]32O)C=C1	Samidorphan	None	None	None
DB12545	CCC(C(O)=O)C1=CC=C(C=C1)N1CC2=CC=CC=C2C1=O	Indobufen	None	None	None
DB12547	NC1=N[C@]2(COC[C@H]2CS1)C1=C(F)C=CC(NC(=O)C2=CC=C(F)C=N2)=C1	LY-2886721	None	None	None
DB12548	CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C(COCC)=C1)C1=CC=CC=C1S(=O)(=O)NC1=NOC(C)=C1C	Sparsentan	None	None	None
DB12549	COC1=CC=C2NC3=C4C(=CC=C3[N+]([O-])=O)N(CCCN(C)C)N=C4C2=C1	Pyrazoloacridine	None	None	None
DB12550	CN(C1CCN(CC1)C1=NN=C(C2=CC=NN2C)C2=CC=CC=C12)C(=O)C1=C(C=C(F)C=C1)C(F)(F)F	Taladegib	None	None	None
DB12551	C1CN=C(N1)C1COC2=CC=CC=C2O1	Idazoxan	None	None	None
DB12553	C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO	Fluocinolone	None	None	None
DB12554	CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1	Mebeverine	None	None	None
DB12555	COC1=CC=C(NC(=O)NC2=CC=C(F)C=C2F)C=C1C1=C(Br)C=NN1C	Nelotanserin	None	None	None
DB12556	OC(=O)[C@@]1(CC2=CC=CC(NC3=NC=CS3)=N2)CC[C@@H](CC1)OC1=C(F)C(Cl)=CC=C1	MK-5108	None	None	None
DB12557	CCCCCS(=O)(=O)NC(=O)C1=CC=C2N=C(C)N(CC3=CC=C(Cl)C=C3Cl)C2=C1	FK-614	None	None	None
DB12558	[H][C@](C)(N=C1N=CNC2=C1C=C(N2)C1=CC=C(CN2CCN(CC)CC2)C=C1)C1=CC=CC=C1	AEE-788	None	None	None
DB12559	NC(=O)CC[C@H](N(CCNC(=S)NC1=CC=C2C(=C1)C(=O)OC21C2=CC=C(O)C=C2OC2=C1C=CC(O)=C2)C(=O)C1=CC=C(NCC2=CN=C3N=C(N)NC(=O)C3=N2)C=C1)C(O)=O	EC-17	None	None	None
DB12561	CC1=CC(=CC=N1)C1=NC=C(CC(=O)NC2=CC=C(C=N2)C2=CN=CC=N2)C=C1C	WNT-974	None	None	None
DB12562	OC(=O)CN1C2=C(CN(CC2)C(=O)C2=CC=CC3=CC=CC=C23)C2=CC(F)=CC=C12	Setipiprant	None	None	None
DB12563	COC(=O)C1=C(Cl)C=CC=C1C1=CC=C([C@@H](C)NC(=O)C2(CC2)NC(=O)C(F)(F)F)C(F)=C1	MK-0686	None	None	None
DB12564	CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)C(F)(F)[C@@H]1O	Gemcitabine elaidate	None	None	None
DB12565	CN(C)CC1=C(OC2=CC=CC=C12)C(=O)NCCOC1=CC=C(C=C1)C(=O)NO	Abexinostat	None	None	None
DB12566	CC[C@@](C)(NC1=CC=NC(=N1)C1=CNC2=NC=CC=C12)C(=O)NCC(F)(F)F	Decernotinib	None	None	None
DB12567	C[C@H]1CN(CC2=CC=C(CC(=O)N3CCC(CC3)NC3=CC=CC(F)=C3)C=C2)CCN1	Camicinal	None	None	None
DB12569	CCCN1C2=C(NC(=N2)C23CCC(CCC(O)=O)(CC2)CC3)C(=O)N(CCC)C1=O	Tonapofylline	None	None	None
DB12570	CO[C@H]1CC[C@@H](CC1)N1C(=O)CNC2=C1N=C(C=N2)C1=CN=C(C=C1)C(C)(C)O	CC-223	None	None	None
DB12571	C[C@H](C1=NOC(NC(=N)N2CCOCC2)=C1)C1=CC=C(C(F)=C1)C1=CC=CC=C1	Rimacalib	None	None	None
DB12572	CC[C@@H](C)NC1=NC(C)=NC2=C(C(C)=NN12)C1=CC=C(OC)N=C1C	Pexacerfont	None	None	None
DB12573	CC(C)OC(=O)N[C@@H]1CC2=C(C1)C1=CC(=CC=C1N2CC1=CC=CC=N1)C#N	LY-2452473	None	None	None
DB12574	ClC1=C(Cl)C=C(NC(=O)NS(=O)(=O)C2=CC=C3OCCC3=C2)C=C1	LY-295501	None	None	None
DB12575	[H][C@@](C)(O)[C@]([H])(O)[C@@]1([H])CN=C2NC(=N)NC(N)=C2N1	Ronopterin	None	None	None
DB12576	CCCOC(=O)CC1=CC=C(OCC(=O)N(CC)CC)C(OCC)=C1	AZD-3043	None	None	None
DB12577	COC1=CC=C(\C=C/C2=CC(OC)=C(OC)C(OC)=C2)C=C1OP(O)(O)=O	Fosbretabulin	None	None	None
DB12579	FC1=C(F)C=C(CN2CCC(CC2)NC2=CC=C(N=N2)C(F)(F)F)C=C1	JNJ-37822681	None	None	None
DB12580	FC(F)(F)C1=CC(=CC(CN2N=NC(=C2C2=CC=NC=C2)C2=NC=CC=C2C(=O)C2=CC=CC=C2Cl)=C1)C(F)(F)F	Tradipitant	None	None	None
DB12581	CCCC[C@H](NC(=O)[C@@H](CCCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O	Ozarelix	None	None	None
DB12582	O=C(\C=C\C=C\C1=CC2=C(OCO2)C=C1)N1CCCCC1	Piperine	None	None	None
DB12585	NC(=O)C1=CC=C(OC2=C(F)C=C(CNCCC3CCOCC3)C=C2)N=C1	Ondelopran	None	None	None
DB12586	CCC1=C[C@@H]2C[N@](C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC	Anhydrovinblastine	None	None	None
DB12587	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(SC3=NC(=CS3)C3=C[C@H](C)NC3)=C(N2C1=O)C(O)=O	Razupenem	None	None	None
DB12588	[H][C@@](C)(NC1=NC=C(Cl)C(N=C2NNC(C)=C2)=N1)C1=NC=C(F)C=N1	AZD-1480	None	None	None
DB12590	CN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C(=O)C1=CC=CS1	Indiplon	None	None	None
DB12591	CCN1C(=CC2=C3N(C)C=NC3=C(NC3=NN(C)C(C)=C3)N=C12)C(=O)N(C1CC1)C1CC1	BMS-911543	None	None	None
DB12592	CCCCCCCCCCCCCCCC(=O)OCC(COC(C)=O)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	EC-18	None	None	None
DB12593	CN1C(\C=C\CO)=C(CO)C2=C1C(=O)C=C(N1CC1)C2=O	Apaziquone	None	None	None
DB12594	OCCCNCCCC1=CC(C(=O)NCC23CC4CC(CC(C4)C2)C3)=C(Cl)C=C1	AZD-9056	None	None	None
DB12596	COC1=CC=C(C[C@@H](O)C2=CC(OC)=C(OC)C(OC)=C2)C=C1O	Combretastatin	None	None	None
DB12597	O[C@@H]1CCN(C1)C1=C(C=C(C=N1)C(=O)NC1=CC=C(OC(F)(F)Cl)C=C1)C1=CC=NN1	ABL-001	None	None	None
DB12601	COC[C@H]1OC(=O)\C(=C\N(CC=C)CC=C)C2=C(O)C(=O)C3=C([C@@H](C[C@@]4(C)[C@H]3CCC4=O)OC(C)=O)[C@@]12C	Sonolisib	None	None	None
DB12602	C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1	Pentetreotide	None	None	None
DB12604	[H][C@@]1(N)CC=C(CN)O[C@]1([H])O[C@]1([H])[C@@]([H])(N)C[C@@]([H])(N)[C@]([H])(O[C@@]2([H])OC[C@](C)(O)[C@]([H])(NC)[C@@]2([H])O)[C@@]1([H])O	Sisomicin	None	None	None
DB12605	COC(=O)C1=CC(CCN(C)CCC[C@](C#N)(C(C)C)C2=CC=C(OC)C(OC)=C2)=CC=C1	Etripamil	None	None	None
DB12606	CC#CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(=O)NC1=O	Netivudine	None	None	None
DB12608	NCC[C@@H](O)C1=CC(OCC2CCCCC2)=CC=C1	Emixustat	None	None	None
DB12610	O=C1N([Se]C2=CC=CC=C12)C1=CC=CC=C1	Ebselen	None	None	None
DB12611	CN1C=C(C=N1)C1=C2C=NNC(=O)C3=C2C(N1)=CC(NC(=O)[C@H](N)C1CCCCC1)=C3	PF-477736	None	None	None
DB12612	CC(C)OC1=CC=C(C=C1C#N)C1=NC(=NO1)C1=CC=CC2=C1CC[C@@H]2NCCO	Ozanimod	None	None	None
DB12613	CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(O)=O	Davunetide	None	None	None
DB12614	[H][C@](C)(C(O)=NS(C)(=O)=O)C1=CC=C(CC(C)C)C=C1	Reparixin	None	None	None
DB12615	CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H]2O)NC(=O)[C@@H](O)CCN)OC[C@]1(C)O	Plazomicin	None	None	None
DB12617	NC(=O)C1=C(O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	Mizoribine	None	None	None
DB12618	COC1=C(O)C=CC(=C1)C(C)=O	Apocynin	None	None	None
DB12619	COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)C2=CC=CC=C2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C3=CC=CC=C3)C3=CC=CC=C3)C(C)=C([C@@H](OC(C)=O)C1=O)C2(C)C	BMS-188797	None	None	None
DB12621	O=C1N=C2C=CC=CN2C11CC2=CC=CC=C2C1	ST-101	None	None	None
DB12622	[H][C@]12[C@@H](CC[C@]1(C)CC[C@]1(C)[C@]2([H])CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(C)=C	Lupeol	None	None	None
DB12623	OC(=O)COC1=CC=CC(CN(CC2=CC=C(C=C2)N2C=CC=N2)S(=O)(=O)C2=CC=CN=C2)=C1	Taprenepag	None	None	None
DB12624	CCCCCCCCN=C1C=CN(CCCCCCCCCCN2C=CC(C=C2)=NCCCCCCCC)C=C1	Octenidine	None	None	None
DB12625	CC(C)(C)OC[C@H]1N(CCNC1=O)C(=O)C[C@H](N)CC1=CC(F)=C(F)C=C1F	Evogliptin	None	None	None
DB12627	CC(C)C1=NOC(=N1)N1CCC(COC2=CC=C(N=C2)C2=CC=C(C=C2)S(C)(=O)=O)CC1	GSK-1292263	None	None	None
DB12628	[2H]C([2H])([2H])[N+](CCO)(C([2H])([2H])[2H])C([2H])([2H])[2H]	Methyl-D9-choline	None	None	None
DB12629	OC(=O)CCC1=CC(I)=C(OC2=CC=C(O)C=C2)C(I)=C1	3,5-diiodothyropropionic acid	None	None	None
DB12630	CC(C)CCOC(=O)C(=C)C#N	Isopentyl 2-cyanoacrylate	None	None	None
DB12631	CCCC[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N1CCC[C@H]1C(O)=O	Aclerastide	None	None	None
DB12632	O[C@]1(CC[C@@H](CC1)N1CC(C1)NC(=O)CNC(=O)C1=CC=CC(=C1)C(F)(F)F)C1=CN=CS1	JNJ-41443532	None	None	None
DB12633	CSCO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]12C)C3(C)C	BMS-184476	None	None	None
DB12635	CC1=CC=CC(=C1)C1=CC=C2N(CC3=CC=C(C=C3)C(C)(C)C)C=C(C(=O)C(O)=O)C2=C1	Aleplasinin	None	None	None
DB12637	CN(C)C1=CC=C(C=C1)[C@H]1C[C@]2(C)[C@@H](CC[C@]2(O)CCCO)[C@@H]2CCC3=CC(=O)CCC3=C12	Onapristone	None	None	None
DB12638	CC(C)NCCCN1C(SC2=C(I)C=C3OCOC3=C2)=NC2=C(N)N=CN=C12	PU-H71	None	None	None
DB12640	CN1C=NC=C1[C@@](O)(C1=CC=C(Cl)C=C1)C1=CC=C2N(C)C(=O)C=C(C3=CC=CC(=C3)C#C)C2=C1	CP-609754	None	None	None
DB12641	CC1=CC=C(SC2=CC=CC=C2C2CCNCC2)C=C1	Tedatioxetine	None	None	None
DB12642	CCCCCCCCCCCCCCOC1=CC=C(O1)C(=O)OCC(=O)N(C)CC(=O)OCC	Olumacostat glasaretil	None	None	None
DB12643	[H][C@]1(O)CN([C@@]([H])(C1)C(=O)N(C)C)[C@@]1(C(=O)N(C2=C1C=C(Cl)C=C2)S(=O)(=O)C1=C(OC)C=C(OC)C=C1)C1=CC=CC=C1OC	Nelivaptan	None	None	None
DB12644	C[C@@H](OC1=NN=C(N1C)C1=CC=NC=C1)C1=NOC(=C1)C1=CC=CC(Cl)=C1	AZD-2066	None	None	None
DB12645	CCN(CC)CC1=CC=C2C=C(COC(=O)NC3=CC=C(C=C3)C(=O)NO)C=CC2=C1	Givinostat	None	None	None
DB12647	CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC1(C)CCC2=CC(O)=CC=C2O1	Tocotrienol	None	None	None
DB12648	N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O	Nona-arginine	None	None	None
DB12649	CN\C(=N/S(=O)(=O)C1=CC=C(Cl)C=C1)N1C[C@@H](C(=N1)C1=CC=C(Cl)C=C1)C1=CC=CC=C1	Ibipinabant	None	None	None
DB12650	[2H]C([2H])(C#C)N([11CH3])[C@H](C)CC1=CC=CC=C1	L-deprenyl-D2 C-11	None	None	None
DB12651	CC1(C)CC[C@@]2(CC[C@]3(C)[C@@H]([C@@H]2C1)C(=O)C=C1[C@@]2(C)C=C(C#N)C(=O)C(C)(C)[C@@H]2CC[C@@]31C)C(O)=O	Bardoxolone	None	None	None
DB12654	COCCOC1=CC(OCCOC)=CC(CN2C3=CC=CC=C3C(=C2C(O)=O)C2=CC=C(C=C2)C(C)(C)C)=C1	GSK-376501	None	None	None
DB12655	C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@]11CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](CC[C@]4(C)[C@H]3CC2=C(C)C1)NS(C)(=O)=O	Patidegib	None	None	None
DB12657	COCCC1=CC=C(C=N1)C1=C(C)N=C2N1N=CC=C2N1CCOCC1	JNJ-42396302	None	None	None
DB12658	CN(CC1=C(C)C2=CC=CC=C2O1)C(=O)\C=C\C1=CC2=C(NC(=O)CC2)N=C1	AFN-1252	None	None	None
DB12659	FC1=CC=C(NC(=O)[C@@H]2[C@H](N(CC(F)(F)F)C(=O)C3=CC=CC=C23)C2=CC=CN=C2)C=C1C#N	SJ-733	None	None	None
DB12660	COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC2=CC=C(C=C2N1)C1=CSC2=C1SC=C2C1=CC=C(C=C1)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@H](NC(=O)OC)C1=CC=CC=C1	Samatasvir	None	None	None
DB12661	COC1=CC=CC=C1N1CCN(CCCNC2=CC(=O)N(C)C(=O)N2C)CC1	Urapidil	None	None	None
DB12662	CO[C@@H](CC1=CC=C(OCCCOC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1)C(O)=O	Naveglitazar	None	None	None
DB12663	FC1=CC=C(C=C1)C(C#N)C1=C(Cl)C=C(C=C1Cl)N1N=CC(=O)NC1=O	Letrazuril	None	None	None
DB12664	NC(=O)CNC1CC2=CC=CC=C2C1	Indantadol	None	None	None
DB12665	OC[C@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O	Isoquercetin	None	None	None
DB12666	CCN(CC1=CC=CC=C1)C(=O)CN1C(=O)N(C)C2=CN=C(N=C12)C1=CC=CC=C1	Emapunil	None	None	None
DB12667	CCCC1=NC=CC(=C1)C(S)=N	Protionamide	None	None	None
DB12668	CSCC[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)CC1=CC=C(O)C=C1)C(O)=O	Metenkefalin	None	None	None
DB12669	COC1=CC=C(C)C=C1NC(=O)NC1=NC2=CC=C(NC3=NC=NC4=CC(OCCCN5CCN(C)CC5)=C(OC)C=C34)C=C2S1	4SC-203	None	None	None
DB12670	CCCN1C2=C(NC(=N2)C23C[C@@H]4CC2C[C@H](C3)C4)C(=O)N(CCC)C1=O	Rolofylline	None	None	None
DB12671	CO[C@@H]1[C@@H](CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C)OC(=O)\C=C\C1=CC=C(OCCN(C)C)C=C1	Beloranib	None	None	None
DB12672	COC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C(CC=C(C)C)=C2O1	Icaritin	None	None	None
DB12673	CC(C)C1=CC=C(C=C1)C1=NC(=O)N(CC2=CC=C3N=C(Br)C=NC3=C2)C2=CC=C(OCC#C)C=C12	ATX-914	None	None	None
DB12674	COC1=CC=C2NC3=C(CCN[C@]33CS[C@H]4[C@H]5[C@@H]6N(C)[C@@H](CC7=C6C(O)=C(OC)C(C)=C7)[C@H](O)N5[C@@H](COC3=O)C3=C4C(OC(C)=O)=C(C)C4=C3OCO4)C2=C1	Lurbinectedin	None	None	None
DB12675	OC1(CN2CCC(COC3=NOC4=CC=CC(O[C@@H]5CCOC5)=C34)CC2)CCOCC1	PF-04995274	None	None	None
DB12676	[H][C@@]12CN(CN1C1=C(NC2)N=C(N)NC1=O)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	Modufolin	None	None	None
DB12677	CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCC1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C	Soblidotin	None	None	None
DB12678	NC(=O)C1(CCNCC1)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@@H](CC1=CSC2=CC=CC=C12)NC(=O)C1CCNCC1	Relamorelin	None	None	None
DB12679	C[C@H](NC(=O)C(=C\C1=CC=CC(Br)=N1)\C#N)C1=CC=CC=C1	WP 1066	None	None	None
DB12680	O=S(=O)(C1=CC=CC=C1)C1=CN=C2C(C=CC=C2N2CCNCC2)=C1	Intepirdine	None	None	None
DB12681	CC(C)=CCC\C(C)=C\CC\C(C)=C\CSC1=CC=CC=C1C(O)=O	Salirasib	None	None	None
DB12682	FC(F)(F)C1=CC=C(\C=C\C2=NC(COC3=CC=C(CCCCN4C=CN=N4)C=C3)=CO2)C=C1	Mubritinib	None	None	None
DB12685	O[C@@H]1CCCC[C@H]1N(C1CC1)C(=O)NCCCOC1=CC=C2NC(=O)C=CC2=C1	K-134	None	None	None
DB12686	CC(C)CC(O)=NC1=NNC2=C1CN(C(=O)C1CCN(C)CC1)C2(C)C	PHA-793887	None	None	None
DB12687	CCCCOC1=NC(N)=C2NC(=O)CN(CC3=CC=CC(CN4CCCC4)=C3)C2=N1	Vesatolimod	None	None	None
DB12689	CCCCC1=NC(=CN1C1=CC=C(OC2=CC=C(Cl)C=C2)C=C1)C1=CC=C(OCCCN(CC)CC)C=C1	Azeliragon	None	None	None
DB12690	CN1C=C(N=C1C1CCN(CC1)C1=C2C=NNC2=NC=N1)C1=CC=C(F)C(=C1)C(F)(F)F	LY-2584702	None	None	None
DB12691	[H][C@@]1(O)[C@]([H])(O)[C@]([H])(O[C@@]1([H])N1C=NC2=C(NCC(C3=CC=CC=C3)C3=CC=CC=C3)N=C(N=C12)C(=O)NCCN=C(O)NC1CCN(CC1)C1=CC=CC=N1)C(O)=NCC	UK-432097	None	None	None
DB12692	NCCCNCCCCNC(=O)C(O)NC(=O)CCCCCCNC(N)=N	Gusperimus	None	None	None
DB12693	CC1=C(CCN2CCC(CC2)=C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(=O)N2C=CSC2=N1	Ritanserin	None	None	None
DB12694	CC(C)N(CC1=CC=CC=C1)C(=O)CN1C2=CC=CC=C2N2C(=NN=C2C2=CC=CC=C2)[C@H](CC2=CNC3=CC=CC=C23)C1=O	CE-326597	None	None	None
DB12695	S=C=NCCC1=CC=CC=C1	Phenethyl Isothiocyanate	None	None	None
DB12696	CCCN=C(O)C1=CN2NC=NC(=NC3=C(C)C=CC(=C3)C(O)=NC3CC3)C2=C1C	BMS-582949	None	None	None
DB12697	C[Se]C[C@H](N)C(O)=O	Methylselenocysteine	None	None	None
DB12700	C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23C)O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)O[C@]11CC[C@@H](C)CN1	Solamargine	None	None	None
DB12702	CC(C)N1C(=O)C(=CC2=CC=CC=C12)C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C[C@@H](O)CN(C)S(C)(=O)=O	Velusetrag	None	None	None
DB12703	COC1=C(NS(=O)(=O)C2=C(F)C=C(F)C=C2)C=C(C=N1)C1=CC2=C(C=CN=C2C=C1)C1=CN=NC=C1	Omipalisib	None	None	None
DB12704	[H][C@@]1(CC[C@@]2(CCCO2)C[C@]1([H])N1CCCC1)N(C)C(=O)CC1=CC(Cl)=C(Cl)C=C1	Spiradoline	None	None	None
DB12705	CCC1=CC(=CC(C)=C1OC[C@@H](O)CO)C1=NOC(=N1)C1=CC(=NC(OC)=C1)C1CCCC1	Cenerimod	None	None	None
DB12706	[O-][N+]1=CC(=CC=C1)C1=NC2=C(Cl)C=CC=C2C=C1[C@@H](NC1=NC=NC2=CC=CN=C12)C(F)(F)F	Seletalisib	None	None	None
DB12707	CC(C)[C@H](C(=O)NC1=CC=C(C=C1)C(=O)NO)C1=CC=CC=C1	AR-42	None	None	None
DB12708	CS(=O)(=O)NC(=O)CCC\C=C/C[C@@H]1[C@@H](\C=C\[C@@H](O)COC2=CC=CC=C2)[C@H](O)CC1=O	Sulprostone	None	None	None
DB12709	CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC	Tributyrin	None	None	None
DB12710	CN1CCN(CCCN2C3=CC=CC=C3SC3=CC=CC=C23)CC1	Perazine	None	None	None
DB12711	CC(C)(C)C1=C(C[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCCC2=CC=CC=C2)C2=CC(=CC(=C2N1)C(C)(C)C)C(C)(C)C	LTX-109	None	None	None
DB12712	CC1=CC=CC(C)=C1N=C(O)CC12CCCN1CCC2	Pilsicainide	None	None	None
DB12713	CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@H]2O)C=C1	Sotagliflozin	None	None	None
DB12714	CCCN(N1C=C(C)C2=CC=CC=C12)C1=CC=NC=C1F	Nerispirdine	None	None	None
DB12715	C(NC1=NC=CC=N1)C1=CC=C(CNC2=NC=CC=N2)C=C1	MSX-122	None	None	None
DB12716	NC1=C2N=CN(CCNCCCCCO)C2=NC=N1	NB-001	None	None	None
DB12717	CC(C)S(=O)(=O)NC[C@H](C)C1=CC=C(C=C1)C1=CC=C(CCNS(C)(=O)=O)C=C1	Mibampator	None	None	None
DB12719	CC(C)OC(=O)C1=CN(CC(C)(C)C2=C1NC1=CC=CC=C21)C(=O)C1=CC(F)=C(F)C=C1	Turofexorate isopropyl	None	None	None
DB12720	CC(C)[C@]1(CC(=NO1)C1=NC=CC2=CC=CC=C12)C(=O)N[C@H]1CC(=O)O[C@]1(O)CF	Nivocasan	None	None	None
DB12721	CN(C)CCN1C=C(C(=O)N2CCC3(CC2)OCC2=CC=CC=C32)C2=CC=C(Cl)C=C12	RO-5028442	None	None	None
DB12724	CCCS(=O)(=O)N1CCN(CC2=CC=C(NC(=O)C3=CC=C(C=C3)C3=CC(NC(=O)C4CC4)=CC=C3OC(F)(F)F)C=C2)CC1	AZD-7295	None	None	None
DB12725	COC(=O)N1CCC(CN2CCC(CNC(=O)C3=C4NC(=NC4=CC=C3)C(C)C)CC2)CC1	TD-8954	None	None	None
DB12727	OO[C@@H]1CCO[P@](=O)(N1)N(CCCl)CCCl	Perfosfamide	None	None	None
DB12728	CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C	Fenpropidin	None	None	None
DB12729	COC1=CC(=CC=C1NC1=NC(NC2=CC=CC=C2S(=O)(=O)C(C)C)=NC=N1)N1CCC(CC1)N1CCN(C)CC1	ASP-3026	None	None	None
DB12730	CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C1=NC=CS1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C	Dolastatin 10	None	None	None
DB12731	O=C(NCCCCC1CCN(CC1)C(=O)C1=CC=CC=C1)\C=C\C1=CC=CN=C1	Daporinad	None	None	None
DB12732	CCOCC1=CC(OC)=C(C(OC)=C1)C1=CC=C(C[C@H](NC(=O)C2=C(F)C=CC=C2F)C(O)=O)C=C1	Firategrast	None	None	None
DB12733	FC1=CN2C=C(CCC#CC3=CC=CC=N3)N=C2C=C1	Dipraglurant	None	None	None
DB12736	OCCN=C(O)CN1C=CN=C1N(=O)=O	Etanidazole	None	None	None
DB12739	CC(C)(OCC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12)C(O)=O	Bindarit	None	None	None
DB12740	CCN1C(=O)CNC2=C1N=C(C=N2)C1=CC=C(N=C1C)C1=NN=CN1	CC-115	None	None	None
