NAME	SMILES	MDR1	BCRP	MRP2
651080	CC1=C(N2CC2)C(=O)C3=C(N4CC[CH](OC(=O)CCl)C4=N3)C1=O	False	False	False
651084	COCC(=O)O[CH]1CCN2C1=NC3=C2C(=O)C(=C(NC(C)=O)C3=O)C	True	False	False
651590	Cl.CN(C)CCC(C)=NO	False	False	False
651593	Cl.CN(C)CC1CCC(CN(C)C)C(=O)C1=O	False	False	True
651827	CCCCCCC[CH](CC(=O)O[CH](CCCCCCC)CC(=O)O[CH](CCCCCCC)CC(=O)N[CH](CO)C(=O)N[CH](CO)CC(C)C)O[CH]1O[CH](C)[CH](O)[CH](O[CH]2O[CH](C)[CH](O)[CH](O)[CH]2O)[CH]1O	True	False	False
652173	CC1=NN(C(=O)C2=CC=CC=C2O)C(=O)C1=CC3=C(O)C=CC=C3	False	False	False
652287	OCC1=CC=C(S1)C2=CC=C(O2)C3=CC=C(CO)S3	False	False	False
652536	[N-]1C=C[N+](=C1)[Au+]P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4	False	False	False
652538	C(N1C=C[N+]2=C1[Au][N+]3=C([Au][N+]4=C([Au]2)N(CC5=CC=CC=C5)C=C4)N(CC6=CC=CC=C6)C=C3)C7=CC=CC=C7	False	False	False
652565	CC1=NC2=C(C(=C3NC4=C(C=C(Cl)C=C4)C3=C2C)C)C(=C1C)O.CS(O)(=O)=O	False	False	True
652890	OC1=CC=C(C=C1O)C=C2CCCC(=CC3=CC(=C(O)C=C3)O)C2=O	False	False	False
652891	OC1=CC=C(C=C1)C=CC(=O)C2=CC=C(O)C=C2	False	False	False
652893	COC1=C(O)C=CC(=C1)C=C2CCCC(=CC3=CC(=C(O)C=C3)OC)C2=O	False	False	False
653547	CC(C)(C)C(=O)OC[CH]1[CH](COC1=O)C(=O)N2CC3=CC4=CC=CC=C4N=C3C2	False	True	True
653823	OC1=C(C=CC=C1)[CH](NNC(=O)CC2=CC=CC=C2)C#N	False	False	True
653830	OC1=C([CH](NNC(=O)CC2=CC=CC=C2)C#N)C3=CC=CC=C3C=C1	False	False	False
653847	OC1=C(C=CC=C1)C(=O)NN[CH](C#N)C2=C(O)C=CC3=CC=CC=C23	False	False	False
654206	CC1=CC(=O)C2=C(C(=CC=C2)O)C1=O	False	False	False
654236	COC1=C(O)C2=CC=CC=C2C3=CC(=CC=C13)O	False	False	False
654260	Cl.CC(N)C(=O)NC1=C(C=CC=C1)C(=O)NC(=O)NC2=CC(=C(OC3=NC=C(Br)C=N3)C=C2)C	False	False	False
654379	CCCNC1=[S+][Cu]2(Cl)(Cl)[N+](=C(C)C3=CC=CC=[N+]23)[N-]1	False	False	False
654893	CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC(=O)C56OC5CC(=C)C6=O	False	False	True
654968	C[CH]1CSC(=S)N1C(=O)N2[CH](C)CSC2=S	False	False	False
655105	CC1(C)CC[CH](O1)C2=CC(=C3C(=O)C=CC(=O)C3=C2O)O	False	False	False
655360	O[CH]1CO[C]2(O)[CH]1OC(=O)[C]2(O)[CH](C[N+]([O-])=O)C3=CC=C(Cl)C=C3	False	False	False
656156	CNC1=CC=CC(=C1)C2=CC(=O)C3=C(N2)C=C4OCOC4=C3	False	False	False
656158	FC1=CC=CC=C1C2=CC(=O)C3=C(N2)C=C4OCOC4=C3	False	False	False
656159	FC1=CC=CC(=C1)C2=CC(=O)C3=C(N2)C=C4OCOC4=C3	False	False	False
656202	C[CH]1CCCC=C[CH]2C[CH](C[CH]2[CH](O)C=CC(=O)O1)OC(=O)CN(C)C	False	False	False
656239	O=CC1=CC2=C(S1)C(=O)C3=C(C=CS3)C2=O	False	False	False
656280	[I-].C[N+](C)(C)CC1CCC2=CC=CC=C2C1=O	False	False	True
657278	ClC1=CC=CC=C1C2=CC(=O)C3=CC4=C(OCO4)C=C3N2	False	False	False
657279	O=C1C=C(NC2=CC3=C(OCO3)C=C12)C4=CC(=CC=C4)OCC5=CC=CC=C5	False	False	False
658142	OC1=C2C(=O)C=C(N3CCN(CC3)C4=NC=CC=C4)C(=O)C2=C(O)C=C1	False	False	False
658144	OC1=C2C(=O)C=C(N3CCNCC3)C(=O)C2=C(O)C=C1	False	False	False
658387	CC1=C(C)N=C2C(=C3[CH]4CC[CH](C=C4)C3=C(O)C2=N1)O	False	False	False
658450	CC(=O)NC1=CC(=O)C2=CC(=CC(=C2C1=O)O)C	False	False	False
658867	CC1=CC=C2C(=O)C=C(NC2=N1)C3=CC=CC=C3	False	False	False
659648	Cl.OCCN1CCN(CC1)C2=C(Cl)C(=O)C3=C(C(=CC=C3O)O)C2=O	False	True	False
659687	Cl.CN(C)CCNC(=O)C1=C2C=C3C4=C(C=CC(=C4)O)N(C)C3=C(C)C2=CC=N1	False	False	False
659997	COCCOC1=C(Cl)C(=O)C2=C(O)C=CC(=C2C1=O)O	False	True	False
660654	C[C]1(CCCCCCCCCCC2=CC=CC=C2)C[C]3(C)OC(=O)C[CH]3OO1	False	False	False
662825	CC(C)(Cl)C(Br)CCC(Cl)(CBr)C(Cl)=C	False	False	False
664177	C1CCC2=CC(=CC=C2C1)NC3=NCCO3	False	False	False
664264	CC(=O)S[CH](C[N+]([O-])=O)C1=CC=C2OCOC2=C1	False	False	False
664316	CC1=CC2=C(C=C1C)N=C(CC(C(F)(F)F)C(F)(F)F)O2	False	False	True
665076	[O-][N+](=O)C(=C(Cl)Cl)C(Cl)=C(Cl)Cl	False	False	False
665299	C1CC(CCN1CC2=CC=CC=C2)(NC3=CC=CC=C3)C#CC4(CCN(CC4)CC5=CC=CC=C5)NC6=CC=CC=C6	False	False	False
665484	COC1=C(C=CC=C1)[CH]2[CH]3C(=O)OC[C]3(OC)OC4=C2C=C5OCOC5=C4	False	False	False
665487	COC1=C(C=CC=C1)[CH]2C3=C(OC4=C2C(=O)OC4)C=C5OCOC5=C3	False	False	False
665488	COC1=C(OC)C(=CC(=C1)[CH]2[CH]3C(=O)OC[C]3(OC)OC4=C2C=C5OCOC5=C4)OC	False	False	False
665491	COC1=CC(=C(C=C1)[CH]2[CH]3C(=O)OC[C]3(OC)OC4=C2C=C5OCOC5=C4)OC	False	False	False
665492	O=C1OCC2=C1[CH](C3=CC=C4OCOC4=C3)C5=CC6=C(OCO6)C=C5O2	False	False	False
665493	COC1=CC=CC(=C1)[CH]2C3=CC4=C(OCO4)C=C3OC5=C2C(=O)OC5	False	False	False
665496	CO[C]12COC(=O)[CH]1[CH](C3=CC=C4OCOC4=C3)C5=C(O2)C=C6OCOC6=C5	False	False	False
665497	COC1=C(OC)C=C(C=C1)[CH]2C3=CC4=C(OCO4)C=C3OC5=C2C(=O)OC5	False	False	False
665500	COC1=CC(=CC(=C1OC(C)=O)OC)[CH]2[CH]3C(=O)OC[C]3(OC)OC4=C2C=C5OCOC5=C4	False	False	False
665523	COC1=CC=C2N(CCCC2=C1)S(=O)(=O)C3=CC=CC=C3[N+]([O-])=O	False	False	False
665925	CC1=CC2=C(C(=C1)C)C(=O)C=C(N2)C3=CC=CC=C3	False	False	False
665929	FC1=C(F)C=C2C(=O)C=C(NC2=C1)C3=CC=CC=C3	False	False	False
666214	COC1=CC=CC(=C1O)[CH]2[CH](C)[CH](OC3=C2C=C4OCOC4=C3)N5CCOCC5	False	False	False
666220	COC1=CC(=C(C=C1)[CH]2[CH](C)[CH](OC3=CC4=C(OCO4)C=C23)N5CCOCC5)OC	False	False	False
666225	COC1=CC=C(C=C1OC)[CH]2[CH](C)[CH](OC3=C2C=C4OCOC4=C3)N5CCOCC5	False	False	False
666227	CC[CH]1[CH](OC2=C(C=C3OCOC3=C2)[CH]1C4=CC(=C(OC)C(=C4)OC)OC)N5CCCC5	False	False	False
666237	COC1=CC(=CC(=C1OC)OC)[CH]2[CH](C)[CH](OC3=CC4=C(OCO4)C=C23)N5CCCCC5	False	False	False
667047	CC=CC1=C(O)C=C2CCC3C(CCC4(C)C(O)CCC34)C2=C1	False	False	False
667252	CN(C)C1=CC=C(C=CC=C(C#N)C2=CC=CC=C2)C=C1	False	False	False
667444	FC(F)(F)OC1=CC(=CC=C1)C2=CC(=O)C3=CC(=CC=C3N2)N4CCCC4	False	False	False
667452	COC1=CC(=CC=C1)C2=CC(=O)C3=CC(=CN=C3N2)Cl	False	False	False
667739	CC(=O)OC[CH]1O[CH]([CH](OC(C)=O)[CH](OC(C)=O)[CH]1OC(C)=O)N2C(=C(C#N)[CH](C=C2C3=CC=CC=C3)C4=CC=CO4)S	False	False	False
668298	COC1=CC=CC=C1NC(=S)NN=CC2=NC=CC=C2	False	True	True
668337	CCNC(=S)NN=C(C)C1=CC=CC(=N1)C(C)=NNC(=S)NCC	False	True	False
668405	S1C=CC2=C1C(=NC3=CC=CC=C3)C4=C(SC=C4)C2=NC5=CC=CC=C5	False	False	False
668844	CN1C2=CC=C(F)C=C2C3=CC=C4C(=O)C=CC(=O)C4=C13	False	True	True
669887	COC1=CC(=CC(=C1OC)OC)[CH]2C[C](C)(NC3=CC=CC=C3)OC4=C2C=C5OCOC5=C4	False	False	False
670036	OC[CH]1O[CH]([CH](O)[CH]1O)C2=C3N=CNC(=S)C3=CS2	False	False	False
670226	CN(C)CCOC1(CCC(CC1)C(C)(C)C)CC2=CC=C(F)C=C2.OC(=O)C=CC(O)=O	False	False	False
670227	CN(C)CCOC1(CCC(CC1)C(C)(C)C)CC2CCCCC2.OC(=O)C=CC(O)=O	False	False	False
670283	O=C1CCCC2=CC3=C(CC4(C3)CC5=CC6=C(C=C5C4)C(=O)CCC6)C=C12	False	False	False
670289	CCOC(=O)C(=CC1=CC2=C(C[C]3(C2)CC4=CC(=C(C=C4C3)[CH](C)O)CC)C=C1)C#N	False	False	False
670329	CCOC(=O)[C]1(CC2=CC=C(C)C=C2)CC3=CC=C(C)C=C3C1=O	False	False	False
670337	COC(=O)C1=CC=CC=C1C[CH]2CC3=C(C=C4CCCC4=C3)C2=O	False	False	False
670692	N1C2=CC=CC=C2C3=C4C1=CC=CC4=C5C=CC=CC5=N3	False	False	False
670762	COC(=O)CCC(=O)NC1=C(NC2=CC=CC=C2)C(=O)C3=CC=CC=C3C1=O	False	False	False
670766	COC(=O)CCC(=O)NC1=C(NC2=CC=C(OC)C=C2)C(=O)C3=CC=CC=C3C1=O	False	False	False
671041	CCCOC1=C(O)C=C2CCC3C(CCC4(C)C(O)CCC34)C2=C1	False	False	False
671042	CC(C)OC1=C(O)C=C2CCC3C(CCC4(C)C(O)CCC34)C2=C1	False	False	False
671043	CCOC1=C(O)C=C2CCC3C(CCC4(C)C(O)CCC34)C2=C1	False	False	False
671166	COC1=CC(=CC(=C1OC(C)=O)OC)[CH]2[CH](C)[CH](OC3=CC4=C(OCO4)C=C23)N5CCOCC5	False	False	False
671168	COC1=CC(=CC(=C1O)OC)[CH]2[CH](C)[CH](OC3=CC4=C(OCO4)C=C23)N5CCCC5	False	False	False
671169	COC1=CC(=CC(=C1O)OC)[CH]2[CH](C)[CH](O)OC3=CC4=C(OCO4)C=C23	False	False	False
671172	COC1=CC(=CC(=C1O)OC)[CH]2[CH](C)[CH](NNC(N)=O)OC3=CC4=C(OCO4)C=C23	False	False	False
671308	COC1=CC(=CC=C1)NC(=O)CC(=O)N2N=C(C3=CC=CC=C3)C(=C2C4=CC=CC=C4)N=NC5=CC=C(Cl)C=C5	False	False	False
671353	CCOC(=O)C1=CC=C(C=C1)N=C2SC(=S)N(C3=CC=C(F)C=C3)C2=NC4=CC=C(C=C4)C(=O)OCC	False	True	True
671399	N=C1N(C2=CC=CC=C2)C(=S)C(=NC3=CC=CC=C3)N1C4=CC=CC=C4	False	False	False
672215	N#CC1=CC(=CC=C1)NC2=C(SSC3=C(NC4=CC(=CC=C4)C#N)C=CC=C3)C=CC=C2	False	True	False
672648	OCCCNC[CH](O)C1=CC=C(OCC2=CC=CC=C2)C(=C1)OCC3=CC=CC=C3	False	False	False
674919	CC1=CC(=C(C=C1)C2=CC(=O)C(O2)=CC(=O)C3=CC=C(Br)C=C3)C	False	True	True
676427	COC1=CC=C2C=C(CNCCCCCCCCNCC3=CC4=C(C=C3)C=C(OC)C=C4)C=CC2=C1	False	False	False
676816	C[CH](C[CH]1OC(C)(C)O[CH]1C(C)(C)O)[CH]2CC=C3[C]2(C)CC[CH]4[C]5(C)CC[CH](O)C(C)(C)[CH]5C[CH](O)[C]34C	False	False	False
676864	[Se]=P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=C(C=C3)C(C4=CC=CC=C4)=P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7	True	False	False
677396	CN(C)CCCCN1C2=C(SC3=CC=C(C=C13)C(=O)C4=CC=CC=C4)C=CC=C2.OC(=O)C(O)=O	False	False	False
677617	CC(=O)O[C]1([CH](OC(=O)C1=O)[CH]2COC(C)(C)O2)[CH](C=C)C3=CC=CC=C3	False	True	True
678040	[O-][N+](=O)C1=CC=CC(=C1)C2OC2C(=O)C34CC5CC(CC(C5)C3)C4	False	False	True
679265	[O-][N+](=O)C1=CC(=C(NN2C(=O)C3=CC=CC4=C3C(=CC(=C4)[N+]([O-])=O)C2=O)C=C1)[N+]([O-])=O	False	True	False
679431	CCOC1=CC2=C(C=C1O)C(=O)CC3C2CCC4(C)C(O)CCC34	False	False	False
680734	CN(C)CCC1=C2C=CC=CC2=NC3=C1C(=O)C4=C(C=CC=N4)C3=O	False	False	False
681279	[O-][N+]1=C2C(=O)N(C3=CC=CC=C3)C4=CC=CC=C4C2=NO1	False	False	False
681481	C[CH]1C[CH](C)C=C(C)C[CH](C)C(=O)N[CH](C)C(=O)N(C)[CH](CC2=CC(=C(O)C=C2)Br)C(=O)N[CH](C)C(=O)O1	False	False	False
681683	CC12CCC3C(CC(=NO)C4=C3C=C(OCC(F)(F)F)C(=C4)O)C1CCC2O	False	False	False
682295	OC1=CC(=CC=C1)CCC(=O)NCCC2=CC(=CC=C2)OCC3=CC=CC=C3	False	False	False
682809	O=C1C2=C(CC3=C(C2)CS(=O)(=O)C3)C(=O)C4=C1CC5=C(C4)CS(=O)(=O)C5	False	False	False
683648	OC1=NC(=NC(=C1)N=NC2=CC=C(Cl)C=C2)O	False	False	False
683791	Cl.COC1=CC2=C(C=C1)C=C(CN3CCC(CC3)C4CCNCC4)C=C2	False	False	False
684496	CC(C)OC(=O)C1=CC=C(CCC2=CC(=O)C=CC2=O)C=C1	False	True	True
685124	ClC1=CC=C(C=C1)C=C2CNCC(=CC3=CC=C(Cl)C=C3)C2=O	False	False	False
685126	FC1=CC=C(C=C1)C=C2CNCC(=CC3=CC=C(F)C=C3)C2=O	False	False	False
685798	CC1=CC=C(OC[CH]2O[CH](C[CH]2OC3=CC=C(C)C=C3)N4C=NC5=C4N=C(N)N=C5Cl)C=C1	False	False	False
685988	C[CH]1CC[CH]2[CH](C)[CH](O[CH]3O[CH]4O[C]5(C)CC[CH]6[CH](C)CC[CH]([CH]3C)[C]46OO5)O[CH]7O[C]8(C)CC[CH]1[C]27OO8	False	False	True
686349	COC(=O)C1=C(SC2(S1)C3=C(SC(=C2C(=O)OC)C(=O)OC)C(=O)SS3)C(=O)OC	False	True	False
686357	COC1=CC=C2N=C(NN=CC(C)=NNC3=CC(=C4C=C(OC)C=CC4=N3)C)C=C(C)C2=C1	False	False	True
686367	CCN1C(=O)C2=C(C=CC=C2)N=C1SCC(=O)NN=CC3=CC=CC=C3	False	False	False
686518	C[CH]1COC2=C1C(=O)C(=O)C3=C4CCCC(C)(C)C4=CC=C23	False	False	False
686963	COC1=CC(=CC(=C1OC)OC)[CH]2C=C(OC3=C2C=C4OCOC4=C3)C5=CC=CC=C5	False	False	False
687006	COC1=CC=C(C=C1)C=C2CCCC(=CC3=CC(=C(O)C=C3)CN4CCCCC4)C2=O	False	False	False
687308	Cl.CN(C)CCCNC1=CC=C2C(=O)N(CCN(C)C)C(=O)N3C4=C(C=CC=C4)C(=O)C1=C23	False	False	False
687311	CCSC1=NN=C(S1)SC2=C3C=CC=CC3=NC4=CC=CC=C24	False	False	False
687330	CC(C)[Si]1(OC[CH]2O[CH]([CH](N)[CH]2O[Si](O1)(C(C)C)C(C)C)N3C=NC4=C3N=CN=C4N)C(C)C	False	False	False
687344	CCOC(=O)C1=C(C(=CN1)C)C2=CNC3=C2C=CC=C3	False	False	False
687352	CCCCCCCCCCCCCCNC(=O)CC[CH](NC(=O)C1=CC=C(C=C1)N(C)CC2=NC3=C(N)N=C(N)N=C3N=C2)C(=O)NCCCCCCCCCCCCCC	False	False	False
687496	CC1(C)OC2C(CO[Si](C)(C)C(C)(C)C)OC(C2O1)N3C=NC4=C(N)N=C(N=C34)C#C[Si](C)(C)C	False	False	True
687523	[O-][N+](=O)C1=CC=C(C=C1)N2C(=C)C3=NC4=CC=CC=C4N3C=C2C5=CC=CC=C5	False	False	False
687524	CC1=CC=C(C=C1)C2=CN3C4=CC=CC=C4N=C3C(=C)N2C5=CC=CC=C5	False	False	False
687527	COC1=CC=C(C=C1)C2=CN3C4=CC=CC=C4N=C3C(=C)N2C5=CC=CC=C5	False	False	False
687667	COC1=CC=C(C=C1)C=C2CCCC3=CC=CC=C3C2=O	False	False	False
687676	CN(C)C1=CC=C(C=C1)C=C2CCCC3=CC=CC=C3C2=O	False	False	False
687744	COC(=O)C(NC(=O)C(N)CC1=CC=C(C=C1)N(CCCl)CCCl)C(C)C.OC(=O)C(F)(F)F	False	False	False
687945	COC(=O)C1=C(O)C=C(NCC2=CC(=CC=C2O)O)C=C1	False	False	True
687969	N1C2=C(C=CC=C2)C3=CC4=CC=CC=C4N=C13	False	False	False
688027	[Br-].CCCCCCCCCCCCCCCC1C[N+](C)(C)CCOP(C)(=O)O1	False	False	True
688028	[I-].CCCCCCCCCCCCCCCC(O)C[N+](C)(C)CCO	False	False	True
688074	CC12CC3OC(=O)C1COC45OC6(C2C4=O)C3(C)OC(=O)C6(O)CCC7C5CC(O)C8(Cl)CC=CC(=O)C78C	False	False	False
688220	CC[CH](C)C(=O)O[CH]1[CH](O)C(C)(C)C=C[CH](C)C(=O)[C]2(O)C[CH](C)[CH](O)[CH]2[CH](OC(=O)[CH](C)CC)C(=C)[CH]1OCC(C)C	False	False	False
688235	CC(C)CO[CH]1[CH](O)[CH](OC(=O)C2=CN=CC=C2)C(C)(C)C=C[CH](C)[CH](OC(C)=O)[C]3(O)C[C](C)(OC(C)=O)[CH](OC(=O)C4=CC=CC=C4)[CH]3[CH](OC(C)=O)C1=C	False	False	False
688303	COC1=CC2=C(NC(=C2)C(=O)N3C[CH](CCl)C4=CC=C(NO)C=C34)C(=C1OC)OC	False	False	False
688493	[O-][N+](=O)C1=CC=C(C=C1)N2CCN(CC2)C3=C(C#N)[N+](=C4C=C(Cl)C=CC4=[N+]3[O-])[O-]	False	False	False
688531	CC1=CC=C(C=C1)S(=O)(=O)C2=C(C3CCCCC3)C(=CN2)C(=CC4CCCCC4)[N+]([O-])=O	False	False	False
688535	COC(=O)CC1=C(NC2=C1C=CC=C2)C3=C(CC(=O)OC)C4=C(N3)C=CC=C4	False	False	False
688542	COC1=CC=C(C=C1)C(OC[CH]2O[CH]([CH](O)[CH]2O)N3C=NC4=C3N=NN(CC5=CC=CC=C5[N+]([O-])=O)C4=O)(C6=CC=CC=C6)C7=CC=C(OC)C=C7	False	False	False
688689	ClC1=CC(=C(C#N)C2=NC3=C(C=CC=C3)N12)Cl	False	False	False
689131	COC1=CC=C(C=C1)N2C(=O)[CH]3[CH]4C[CH](CC[CH]4C5=C(NC6=C5C=CC=C6)[CH]3C2=O)C7=CC=CC=C7	False	False	False
689132	COC1=CC=C(C=C1)N2C(=O)[CH]3[CH]4C[CH](CC[CH]4C5=C(NC6=C5C=C(OC)C=C6)[CH]3C2=O)C7=CC=CC=C7	False	False	False
689133	COC1=CC=C(C=C1)N2C(=O)[CH]3[CH]4C[CH](CC[CH]4C5=C(NC6=C5C=C(OCC7=CC=CC=C7)C=C6)[CH]3C2=O)C8=CC=CC=C8	False	False	False
689222	CC1(C)[CH]2C[CH]1[C](C)(CC2=O)C=CCCSC3=CC=CC=C3	False	False	True
689223	CCCCC[CH](OCC1=CC=CC=C1)C=C[CH]2CCC(=O)[CH]2CC#C[Si](C)(C)C	False	False	False
689224	CCCCC[CH](OCOCCOC)C=C[CH]1[CH](CC(=O)[CH]1[CH](O)CCCCCC(=O)OC)O[Si](C)(C)C(C)(C)C	False	False	False
689225	CCCCC[CH](O)[CH]1[CH](C=CCCOCC2=CC=CC=C2)[CH](CC1=O)O[Si](C)(C)C(C)(C)C	False	False	False
689227	CC(C)[CH]1CCC(=O)C[CH]1CCCC[CH]2CC(=O)C[CH]2O[Si](C)(C)C(C)(C)C	False	False	False
689297	O=C1C2=C(N=CS2)C3=C4C(=CC=N3)C5=CC=CC=C5N=C14	False	True	False
689411	OC1=C(C(C2=CC=C(C=C2)C(=O)C3=CC=CC=C3)C4=C(O)C5=CC=CC=C5OC4=O)C(=O)OC6=CC=CC=C16	False	False	False
689443	CC(C)C(=O)C1=C(O)C(=C(O)C(=C1O)CC2=C(O)[C](CC=C(C)C)(C(=C(C)C2=O)O)C(=O)C(C)C)CC=C(C)C	False	False	False
689449	CC(C)(C)C1=CC2=C(OCC3(COC4=C(CNCCNC2)C=C(C=C4)C(C)(C)C)COC5=C(CNCCNCC6=C(OC3)C=CC(=C6)C(C)(C)C)C=C(C=C5)C(C)(C)C)C=C1	False	False	False
689529	COC1=CC=C(O)C(=C1)C=NNC(=S)N2CCCCC2	False	False	False
689530	OC1=CC=C(C=C1C=NNC(=S)N2CCCCC2)[N+]([O-])=O	False	False	False
689534	S=C(NN=CC1=NC=CC=C1)N(CC2=NC=CC=C2)CC3=CC=CC=N3	False	True	True
689537	CC(=NNC(=S)N(CC1=NC=CC=C1)CC2=CC=CC=N2)C3=CN=CC=N3	False	False	True
689600	Cl.NC1CC(=O)C2=C(I)SC(=C12)I	False	False	False
689601	Cl.NC1CC(=O)C2=CSC(=C12)Br	False	False	True
689602	ClC1=C2[CH]3NC(=O)O[CH]3C(=O)C2=C(Cl)S1	False	True	False
689620	C[CH](CCC1=NCCN1)[CH]2CC[CH]3[CH]4CC[CH]5C[CH](O)CC[C]5(C)[CH]4CC[C]23C	False	False	False
689725	COC1=C2C=CC=CC2=C3C4=C(C=CC=C4)N=C(SCCN(C)C)C3=C1	False	False	False
689727	CN(C)CCCNC1=C(C#N)[N+](=C2C=C(Cl)C=CC2=[N+]1[O-])[O-]	False	False	False
689735	CCOP(=O)(OCC)C1=C(N=C(O)C=C1C(=O)OC)C2=CC=C(C)C=C2	False	True	True
689736	C[CH](C1CCCCC1)N2COC3=C4C=C([CH](C)C5=C6OCN(CC6=C(O)C(=C5)[CH](C)C7=C8OCN(CC8=C(O)C(=C7)[CH](C)C9=CC(=C(O)C%10=C9OCN(C%10)[CH](C)C%11CCCCC%11)[CH]4C)[CH](C)C%12CCCCC%12)[CH](C)C%13CCCCC%13)C(=C3C2)O	False	False	True
689872	COC1=CC2=C(NNC3=CC=CC=C3)C4=CC=C(C=C4N=C2C=C1)[N+]([O-])=O	False	False	False
689873	COC1=CC2=C(NNC3=CC=C(Cl)C=C3)C4=CC=C(C=C4N=C2C=C1)[N+]([O-])=O	False	False	False
689874	COC1=CC2=C(NNC3=CC=C(C=C3)[N+]([O-])=O)C4=CC=C(C=C4N=C2C=C1)[N+]([O-])=O	False	False	False
689965	COC1=CC=C(C=CC(=O)C2=CC=C(OC(=O)C=CC3=CC=CC=C3)C=C2)C=C1	False	False	False
690021	OC(=O)C(F)(F)F.C(CCNCC1=CC2=C(C=CC=C2)C=C1)CNCCCNCC3=CC4=C(C=CC=C4)C=C3	False	False	False
690023	O=C(OCC1=CC=CC=C1)N(CCCCN(CCCNCC2=CC=CC=C2)C(=O)OCC3=CC=CC=C3)CCCNCC4=CC=CC=C4	False	False	False
690290	CC12CCCC3(OC1=O)C2CCC45CC(CCC34C)C(=C)C5=O	False	False	False
690432	C[CH](O)C1=CC2=C(S1)C(=O)C3=C(C=CS3)C2=O	False	False	False
690433	C[CH](O)C1=CC2=C(S1)C(=O)C3=C(C2=O)C(=CS3)[CH](C)O	False	False	False
690434	C[CH](OC(C)=O)C1=CC2=C(S1)C(=O)C3=C(C=CS3)C2=O	False	False	False
690757	COC1=C(OC)C(=CC(=C1)C=C2CC[CH](C)C3=C(C4=CC(=C(OC)C(=C4)OC)OC)C(=C(N)O[CH]23)C#N)OC	False	False	False
691033	C[CH]1CC[C]2(C)[CH](CCC=C2C)[C]1(C)CC3=CC(=CC=C3O)O	False	False	False
691035	CCCCCCCCCCCCCCCCCC1=CC=CC(=C1C(O)=O)OCOCCOC	False	False	False
691039	COC1=CC2=C(C(=C1OC)OC)C3=CC=C(SC)C(=O)C=C3[CH](O)CC2	False	False	False
691081	CC1=NN(C(=C1)C)C2=NC(=C3C=CC=CC3=N2)O	False	False	False
691219	COC1=CC(=CC=C1)CCNC2=C(C#N)C3=NC4=CC=CC=C4N3C5=CC=CC=C25	False	False	False
691221	ClC1=C(C#N)C2=NC3=CC=CC=C3N2C4=NC=CC=C14	False	True	True
691246	[Cl-].CC1=CC=CC2=C1N=C3C(=C2N)C=CC=C3C(=O)NCC[N+](C)(C)CC4=CC=CC=C4[N+]([O-])=O	False	False	False
691250	[Cl-].CN1C(=CC=C1[N+]([O-])=O)C[N+](C)(C)CCNC(=O)C2=CC=CC3=C(N)C4=C(N=C23)C(=CC=C4)C	False	False	False
691272	Cl.CCN(CCC(=O)C=CC1=C(C)C=C(C)C=C1)CCC(=O)C=CC2=CC=C(C)C=C2C	False	False	False
691273	Cl.CCN(CCC(=O)C=CC1=CC=C(C=C1)C(C)C)CCC(=O)C=CC2=CC=C(C=C2)C(C)C	False	False	False
691276	[I-].CC[N+](C)(CCC(=O)C=CC1=CC=C(Cl)C=C1)CCC(=O)C=CC2=CC=C(Cl)C=C2	False	False	True
691369	CCCCCN1C(=O)[CH](CC2=CC=CC=C2)N=C(C3=CC=C(O)C=C3)C4=C1C=CC(=C4)Cl	False	False	False
691416	CCOC=NC1=C(C#N)[CH](C2=CC=C(Cl)C=C2)C3=C(O1)N(N=C3C4=CC=CC=C4)C5=CC=CC=C5	False	False	False
691419	COC1=CC=C(C=C1OC)C2C3=C(OC4=C2C(=NN4C5=CC=CC=C5)C6=CC=CC=C6)N=CN(N)C3=N	False	False	False
691564	COC1=C(OC)C(=CC(=C1)C=C2CCCC3=C(C=CC=C3)C2=O)OC	False	False	False
691578	CC1=CC2=C(C=C1)S(=O)(=O)CCC3=C(N=C(N)C(=C23)C#N)C4=CC=C(Cl)C=C4	False	False	False
691600	CN1C(=O)N(N(C1=O)C2=C(C)C(=C(C)C(=C2C)C)C)C3=C(O)C(=CC(=C3)C(C)(C)C)C(C)(C)C	False	False	True
691655	CCCC(=O)NC1=CN(C)C(=C1)C=CC(=O)N2C[CH](CCl)C3=CC=C(N)C=C23	False	False	False
691664	[O-][N+](=O)C1=CC=C(NC(=O)NN=CC2=C3C=CC=CC3=CC=C2)C=C1	False	False	False
691665	[O-][N+](=O)C1=CC=C(NC(=O)NN=CC2=CC3=C(C=CC=C3)C=C2)C=C1	False	False	False
691696	OC1=CC=CC(=C1O)C(=O)NCCN(CCNC(=O)C2=C(O)C(=CC=C2)O)CCNC(=O)C3=C(O)C(=CC=C3)O	True	False	False
691700	O=C(N1CCSC1=S)C2=CC=CC(=C2OCC3=CC=CC=C3)OCC4=CC=CC=C4	False	False	False
691894	[Cl-].C[S+](C)CC(=O)C1=CC2=C(OC3=C(S2)C=CC=C3)C=C1	False	False	False
691895	IC1=C2[CH]3NC(=O)O[CH]3C(=O)C2=C(I)S1	False	True	False
